日付,設備,製品,シフト,生産数量,停止時間(秒),原因,チョコ停回数,総停止時間,停止率(%),回数/1000個
2026-02-16,GR-01,プレートC,昼勤,831,64,原因不明,6,474,1.6458333333333333,7.220216606498195
2026-02-16,GR-01,丸物A,夜勤,831,67,センサー誤検知,6,474,1.6458333333333333,7.220216606498195
2026-02-17,NC-01,丸物A,夜勤,807,53,材料詰まり,10,861,2.9895833333333335,12.391573729863692
2026-02-17,NC-01,角物B,昼勤,807,102,位置ズレ,10,861,2.9895833333333335,12.391573729863692
2026-02-17,NC-01,丸物A,昼勤,807,56,センサー誤検知,10,861,2.9895833333333335,12.391573729863692
2026-02-17,NC-01,丸物A,昼勤,807,18,センサー誤検知,10,861,2.9895833333333335,12.391573729863692
2026-02-17,NC-01,丸物A,昼勤,807,110,材料詰まり,10,861,2.9895833333333335,12.391573729863692
2026-02-17,NC-01,丸物A,夜勤,807,131,材料詰まり,10,861,2.9895833333333335,12.391573729863692
2026-02-17,NC-01,角物B,昼勤,807,177,原因不明,10,861,2.9895833333333335,12.391573729863692
2026-02-17,NC-01,丸物A,昼勤,807,10,原因不明,10,861,2.9895833333333335,12.391573729863692
2026-02-17,NC-01,プレートC,夜勤,807,144,材料詰まり,10,861,2.9895833333333335,12.391573729863692
2026-02-17,NC-01,角物B,夜勤,807,60,材料詰まり,10,861,2.9895833333333335,12.391573729863692
2026-02-17,NC-02,丸物A,昼勤,1045,69,原因不明,9,811,2.8159722222222223,8.612440191387561
2026-02-17,NC-02,プレートC,夜勤,1045,94,作業者リセット,9,811,2.8159722222222223,8.612440191387561
2026-02-17,NC-02,丸物A,夜勤,1045,80,位置ズレ,9,811,2.8159722222222223,8.612440191387561
2026-02-17,NC-02,丸物A,夜勤,1045,57,センサー誤検知,9,811,2.8159722222222223,8.612440191387561
2026-02-17,NC-02,丸物A,昼勤,1045,108,センサー誤検知,9,811,2.8159722222222223,8.612440191387561
2026-02-17,NC-02,丸物A,昼勤,1045,85,センサー誤検知,9,811,2.8159722222222223,8.612440191387561
2026-02-17,NC-02,角物B,夜勤,1045,143,材料詰まり,9,811,2.8159722222222223,8.612440191387561
2026-02-17,NC-02,丸物A,昼勤,1045,17,センサー誤検知,9,811,2.8159722222222223,8.612440191387561
2026-02-17,NC-02,プレートC,昼勤,1045,158,位置ズレ,9,811,2.8159722222222223,8.612440191387561
2026-02-17,MC-01,角物B,夜勤,1044,157,位置ズレ,8,724,2.513888888888889,7.662835249042145
2026-02-17,MC-01,プレートC,夜勤,1044,16,材料詰まり,8,724,2.513888888888889,7.662835249042145
2026-02-17,MC-01,プレートC,昼勤,1044,160,センサー誤検知,8,724,2.513888888888889,7.662835249042145
2026-02-17,MC-01,丸物A,昼勤,1044,116,位置ズレ,8,724,2.513888888888889,7.662835249042145
2026-02-17,MC-01,プレートC,夜勤,1044,23,原因不明,8,724,2.513888888888889,7.662835249042145
2026-02-17,MC-01,プレートC,昼勤,1044,72,材料詰まり,8,724,2.513888888888889,7.662835249042145
2026-02-17,MC-01,プレートC,昼勤,1044,114,材料詰まり,8,724,2.513888888888889,7.662835249042145
2026-02-17,MC-01,プレートC,昼勤,1044,66,作業者リセット,8,724,2.513888888888889,7.662835249042145
2026-02-17,MC-02,角物B,昼勤,934,11,材料詰まり,6,578,2.0069444444444446,6.423982869379015
2026-02-17,MC-02,丸物A,昼勤,934,52,材料詰まり,6,578,2.0069444444444446,6.423982869379015
2026-02-17,MC-02,プレートC,昼勤,934,165,材料詰まり,6,578,2.0069444444444446,6.423982869379015
2026-02-17,MC-02,プレートC,昼勤,934,82,材料詰まり,6,578,2.0069444444444446,6.423982869379015
2026-02-17,MC-02,プレートC,夜勤,934,154,センサー誤検知,6,578,2.0069444444444446,6.423982869379015
2026-02-17,MC-02,プレートC,昼勤,934,114,作業者リセット,6,578,2.0069444444444446,6.423982869379015
2026-02-17,GR-01,プレートC,夜勤,1058,127,センサー誤検知,7,884,3.0694444444444446,6.616257088846881
2026-02-17,GR-01,角物B,夜勤,1058,168,作業者リセット,7,884,3.0694444444444446,6.616257088846881
2026-02-17,GR-01,角物B,昼勤,1058,81,センサー誤検知,7,884,3.0694444444444446,6.616257088846881
2026-02-17,GR-01,丸物A,夜勤,1058,132,材料詰まり,7,884,3.0694444444444446,6.616257088846881
2026-02-17,GR-01,プレートC,昼勤,1058,157,センサー誤検知,7,884,3.0694444444444446,6.616257088846881
2026-02-17,GR-01,プレートC,夜勤,1058,138,センサー誤検知,7,884,3.0694444444444446,6.616257088846881
2026-02-17,GR-01,角物B,昼勤,1058,81,原因不明,7,884,3.0694444444444446,6.616257088846881
2026-02-18,NC-01,角物B,夜勤,828,124,位置ズレ,4,420,1.4583333333333333,4.830917874396135
2026-02-18,NC-01,プレートC,夜勤,828,98,作業者リセット,4,420,1.4583333333333333,4.830917874396135
2026-02-18,NC-01,角物B,夜勤,828,28,センサー誤検知,4,420,1.4583333333333333,4.830917874396135
2026-02-18,NC-01,丸物A,夜勤,828,170,センサー誤検知,4,420,1.4583333333333333,4.830917874396135
2026-02-18,NC-02,丸物A,昼勤,1090,69,センサー誤検知,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,角物B,夜勤,1090,53,センサー誤検知,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,プレートC,夜勤,1090,171,センサー誤検知,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,角物B,昼勤,1090,153,原因不明,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,丸物A,夜勤,1090,143,材料詰まり,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,プレートC,夜勤,1090,17,原因不明,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,プレートC,夜勤,1090,38,材料詰まり,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,角物B,夜勤,1090,55,材料詰まり,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,プレートC,昼勤,1090,13,センサー誤検知,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,角物B,昼勤,1090,64,材料詰まり,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,プレートC,昼勤,1090,165,材料詰まり,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,丸物A,昼勤,1090,96,材料詰まり,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,丸物A,夜勤,1090,148,作業者リセット,14,1244,4.319444444444445,12.844036697247706
2026-02-18,NC-02,角物B,夜勤,1090,59,センサー誤検知,14,1244,4.319444444444445,12.844036697247706
2026-02-18,MC-01,角物B,昼勤,1174,83,材料詰まり,5,468,1.625,4.258943781942079
2026-02-18,MC-01,丸物A,夜勤,1174,85,センサー誤検知,5,468,1.625,4.258943781942079
2026-02-18,MC-01,丸物A,昼勤,1174,95,材料詰まり,5,468,1.625,4.258943781942079
2026-02-18,MC-01,プレートC,夜勤,1174,117,センサー誤検知,5,468,1.625,4.258943781942079
2026-02-18,MC-01,プレートC,夜勤,1174,88,位置ズレ,5,468,1.625,4.258943781942079
2026-02-18,MC-02,丸物A,夜勤,900,21,位置ズレ,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,プレートC,昼勤,900,161,センサー誤検知,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,丸物A,昼勤,900,100,位置ズレ,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,丸物A,昼勤,900,87,センサー誤検知,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,プレートC,夜勤,900,17,センサー誤検知,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,角物B,昼勤,900,44,センサー誤検知,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,丸物A,夜勤,900,139,位置ズレ,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,プレートC,昼勤,900,173,材料詰まり,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,丸物A,夜勤,900,92,位置ズレ,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,角物B,夜勤,900,87,作業者リセット,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,プレートC,昼勤,900,76,材料詰まり,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,角物B,昼勤,900,57,位置ズレ,13,1221,4.239583333333333,14.444444444444445
2026-02-18,MC-02,丸物A,夜勤,900,167,センサー誤検知,13,1221,4.239583333333333,14.444444444444445
2026-02-18,GR-01,角物B,昼勤,1034,21,センサー誤検知,7,516,1.7916666666666667,6.769825918762089
2026-02-18,GR-01,丸物A,夜勤,1034,153,原因不明,7,516,1.7916666666666667,6.769825918762089
2026-02-18,GR-01,角物B,夜勤,1034,23,材料詰まり,7,516,1.7916666666666667,6.769825918762089
2026-02-18,GR-01,丸物A,昼勤,1034,61,材料詰まり,7,516,1.7916666666666667,6.769825918762089
2026-02-18,GR-01,プレートC,昼勤,1034,38,センサー誤検知,7,516,1.7916666666666667,6.769825918762089
2026-02-18,GR-01,丸物A,昼勤,1034,115,位置ズレ,7,516,1.7916666666666667,6.769825918762089
2026-02-18,GR-01,丸物A,夜勤,1034,105,材料詰まり,7,516,1.7916666666666667,6.769825918762089
2026-02-19,NC-01,角物B,夜勤,1157,15,センサー誤検知,6,470,1.6319444444444446,5.185825410544512
2026-02-19,NC-01,角物B,夜勤,1157,119,作業者リセット,6,470,1.6319444444444446,5.185825410544512
2026-02-19,NC-01,角物B,夜勤,1157,142,センサー誤検知,6,470,1.6319444444444446,5.185825410544512
2026-02-19,NC-01,プレートC,昼勤,1157,54,位置ズレ,6,470,1.6319444444444446,5.185825410544512
2026-02-19,NC-01,丸物A,昼勤,1157,87,材料詰まり,6,470,1.6319444444444446,5.185825410544512
2026-02-19,NC-01,プレートC,夜勤,1157,53,材料詰まり,6,470,1.6319444444444446,5.185825410544512
2026-02-19,NC-02,丸物A,昼勤,806,89,位置ズレ,9,949,3.2951388888888893,11.166253101736972
2026-02-19,NC-02,プレートC,夜勤,806,62,材料詰まり,9,949,3.2951388888888893,11.166253101736972
2026-02-19,NC-02,丸物A,昼勤,806,71,作業者リセット,9,949,3.2951388888888893,11.166253101736972
2026-02-19,NC-02,角物B,昼勤,806,86,センサー誤検知,9,949,3.2951388888888893,11.166253101736972
2026-02-19,NC-02,丸物A,夜勤,806,58,センサー誤検知,9,949,3.2951388888888893,11.166253101736972
2026-02-19,NC-02,丸物A,夜勤,806,109,材料詰まり,9,949,3.2951388888888893,11.166253101736972
2026-02-19,NC-02,丸物A,昼勤,806,137,材料詰まり,9,949,3.2951388888888893,11.166253101736972
2026-02-19,NC-02,丸物A,夜勤,806,179,位置ズレ,9,949,3.2951388888888893,11.166253101736972
2026-02-19,NC-02,丸物A,夜勤,806,158,材料詰まり,9,949,3.2951388888888893,11.166253101736972
2026-02-19,MC-01,角物B,昼勤,812,28,位置ズレ,4,209,0.7256944444444444,4.926108374384236
2026-02-19,MC-01,角物B,夜勤,812,103,センサー誤検知,4,209,0.7256944444444444,4.926108374384236
2026-02-19,MC-01,角物B,昼勤,812,55,位置ズレ,4,209,0.7256944444444444,4.926108374384236
2026-02-19,MC-01,プレートC,夜勤,812,23,作業者リセット,4,209,0.7256944444444444,4.926108374384236
2026-02-19,MC-02,角物B,昼勤,1180,87,センサー誤検知,10,869,3.0173611111111107,8.474576271186441
2026-02-19,MC-02,プレートC,夜勤,1180,42,原因不明,10,869,3.0173611111111107,8.474576271186441
2026-02-19,MC-02,角物B,夜勤,1180,53,位置ズレ,10,869,3.0173611111111107,8.474576271186441
2026-02-19,MC-02,角物B,夜勤,1180,117,センサー誤検知,10,869,3.0173611111111107,8.474576271186441
2026-02-19,MC-02,プレートC,夜勤,1180,104,作業者リセット,10,869,3.0173611111111107,8.474576271186441
2026-02-19,MC-02,角物B,昼勤,1180,18,センサー誤検知,10,869,3.0173611111111107,8.474576271186441
2026-02-19,MC-02,丸物A,夜勤,1180,96,センサー誤検知,10,869,3.0173611111111107,8.474576271186441
2026-02-19,MC-02,角物B,昼勤,1180,150,材料詰まり,10,869,3.0173611111111107,8.474576271186441
2026-02-19,MC-02,角物B,昼勤,1180,57,位置ズレ,10,869,3.0173611111111107,8.474576271186441
2026-02-19,MC-02,角物B,夜勤,1180,145,材料詰まり,10,869,3.0173611111111107,8.474576271186441
2026-02-19,GR-01,丸物A,夜勤,849,104,作業者リセット,10,1118,3.881944444444444,11.778563015312132
2026-02-19,GR-01,角物B,昼勤,849,175,位置ズレ,10,1118,3.881944444444444,11.778563015312132
2026-02-19,GR-01,プレートC,夜勤,849,151,材料詰まり,10,1118,3.881944444444444,11.778563015312132
2026-02-19,GR-01,丸物A,夜勤,849,69,材料詰まり,10,1118,3.881944444444444,11.778563015312132
2026-02-19,GR-01,プレートC,夜勤,849,112,材料詰まり,10,1118,3.881944444444444,11.778563015312132
2026-02-19,GR-01,丸物A,夜勤,849,137,材料詰まり,10,1118,3.881944444444444,11.778563015312132
2026-02-19,GR-01,プレートC,夜勤,849,113,センサー誤検知,10,1118,3.881944444444444,11.778563015312132
2026-02-19,GR-01,角物B,昼勤,849,66,作業者リセット,10,1118,3.881944444444444,11.778563015312132
2026-02-19,GR-01,プレートC,夜勤,849,49,材料詰まり,10,1118,3.881944444444444,11.778563015312132
2026-02-19,GR-01,角物B,夜勤,849,142,原因不明,10,1118,3.881944444444444,11.778563015312132
2026-02-20,NC-01,角物B,夜勤,1117,179,センサー誤検知,4,569,1.9756944444444444,3.5810205908683974
2026-02-20,NC-01,プレートC,昼勤,1117,96,作業者リセット,4,569,1.9756944444444444,3.5810205908683974
2026-02-20,NC-01,角物B,昼勤,1117,132,センサー誤検知,4,569,1.9756944444444444,3.5810205908683974
2026-02-20,NC-01,丸物A,昼勤,1117,162,作業者リセット,4,569,1.9756944444444444,3.5810205908683974
2026-02-20,NC-02,角物B,昼勤,936,42,センサー誤検知,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,丸物A,昼勤,936,144,センサー誤検知,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,プレートC,昼勤,936,129,位置ズレ,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,角物B,昼勤,936,21,位置ズレ,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,丸物A,昼勤,936,105,作業者リセット,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,丸物A,夜勤,936,138,位置ズレ,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,プレートC,夜勤,936,96,位置ズレ,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,丸物A,夜勤,936,94,作業者リセット,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,角物B,昼勤,936,67,材料詰まり,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,プレートC,夜勤,936,70,位置ズレ,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,丸物A,昼勤,936,79,材料詰まり,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,NC-02,丸物A,昼勤,936,29,材料詰まり,12,1014,3.5208333333333335,12.82051282051282
2026-02-20,MC-01,角物B,昼勤,960,164,作業者リセット,4,420,1.4583333333333333,4.166666666666667
2026-02-20,MC-01,プレートC,夜勤,960,103,材料詰まり,4,420,1.4583333333333333,4.166666666666667
2026-02-20,MC-01,プレートC,夜勤,960,60,作業者リセット,4,420,1.4583333333333333,4.166666666666667
2026-02-20,MC-01,プレートC,昼勤,960,93,材料詰まり,4,420,1.4583333333333333,4.166666666666667
2026-02-20,MC-02,角物B,昼勤,1025,90,位置ズレ,10,860,2.986111111111111,9.756097560975611
2026-02-20,MC-02,角物B,夜勤,1025,167,材料詰まり,10,860,2.986111111111111,9.756097560975611
2026-02-20,MC-02,角物B,昼勤,1025,18,材料詰まり,10,860,2.986111111111111,9.756097560975611
2026-02-20,MC-02,角物B,夜勤,1025,103,センサー誤検知,10,860,2.986111111111111,9.756097560975611
2026-02-20,MC-02,プレートC,昼勤,1025,17,作業者リセット,10,860,2.986111111111111,9.756097560975611
2026-02-20,MC-02,プレートC,昼勤,1025,63,材料詰まり,10,860,2.986111111111111,9.756097560975611
2026-02-20,MC-02,角物B,昼勤,1025,90,センサー誤検知,10,860,2.986111111111111,9.756097560975611
2026-02-20,MC-02,プレートC,昼勤,1025,71,材料詰まり,10,860,2.986111111111111,9.756097560975611
2026-02-20,MC-02,プレートC,夜勤,1025,152,作業者リセット,10,860,2.986111111111111,9.756097560975611
2026-02-20,MC-02,プレートC,夜勤,1025,89,センサー誤検知,10,860,2.986111111111111,9.756097560975611
2026-02-20,GR-01,プレートC,夜勤,993,106,材料詰まり,10,1033,3.5868055555555554,10.070493454179255
2026-02-20,GR-01,プレートC,昼勤,993,105,作業者リセット,10,1033,3.5868055555555554,10.070493454179255
2026-02-20,GR-01,丸物A,昼勤,993,56,材料詰まり,10,1033,3.5868055555555554,10.070493454179255
2026-02-20,GR-01,プレートC,昼勤,993,127,原因不明,10,1033,3.5868055555555554,10.070493454179255
2026-02-20,GR-01,角物B,昼勤,993,161,センサー誤検知,10,1033,3.5868055555555554,10.070493454179255
2026-02-20,GR-01,プレートC,昼勤,993,63,位置ズレ,10,1033,3.5868055555555554,10.070493454179255
2026-02-20,GR-01,プレートC,夜勤,993,125,材料詰まり,10,1033,3.5868055555555554,10.070493454179255
2026-02-20,GR-01,角物B,夜勤,993,160,センサー誤検知,10,1033,3.5868055555555554,10.070493454179255
2026-02-20,GR-01,プレートC,昼勤,993,79,作業者リセット,10,1033,3.5868055555555554,10.070493454179255
2026-02-20,GR-01,角物B,夜勤,993,51,材料詰まり,10,1033,3.5868055555555554,10.070493454179255
2026-02-21,NC-01,丸物A,昼勤,1164,169,センサー誤検知,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,角物B,夜勤,1164,147,センサー誤検知,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,丸物A,夜勤,1164,64,原因不明,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,角物B,夜勤,1164,142,位置ズレ,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,丸物A,昼勤,1164,147,作業者リセット,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,丸物A,昼勤,1164,163,センサー誤検知,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,角物B,夜勤,1164,155,原因不明,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,角物B,昼勤,1164,115,原因不明,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,プレートC,夜勤,1164,161,位置ズレ,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,角物B,夜勤,1164,114,材料詰まり,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,角物B,夜勤,1164,122,材料詰まり,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,丸物A,夜勤,1164,29,センサー誤検知,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,プレートC,昼勤,1164,84,位置ズレ,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,角物B,昼勤,1164,58,材料詰まり,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-01,角物B,夜勤,1164,155,原因不明,15,1825,6.336805555555555,12.88659793814433
2026-02-21,NC-02,プレートC,昼勤,1072,26,材料詰まり,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,丸物A,夜勤,1072,152,作業者リセット,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,プレートC,昼勤,1072,12,センサー誤検知,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,角物B,昼勤,1072,127,材料詰まり,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,丸物A,昼勤,1072,71,原因不明,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,丸物A,夜勤,1072,178,原因不明,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,プレートC,夜勤,1072,56,センサー誤検知,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,角物B,夜勤,1072,19,作業者リセット,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,角物B,夜勤,1072,164,作業者リセット,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,角物B,昼勤,1072,76,センサー誤検知,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,角物B,夜勤,1072,152,センサー誤検知,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,丸物A,昼勤,1072,121,センサー誤検知,13,1273,4.420138888888888,12.12686567164179
2026-02-21,NC-02,角物B,夜勤,1072,119,センサー誤検知,13,1273,4.420138888888888,12.12686567164179
2026-02-21,MC-01,角物B,夜勤,1074,41,センサー誤検知,4,366,1.2708333333333333,3.7243947858472994
2026-02-21,MC-01,角物B,昼勤,1074,44,原因不明,4,366,1.2708333333333333,3.7243947858472994
2026-02-21,MC-01,丸物A,夜勤,1074,108,センサー誤検知,4,366,1.2708333333333333,3.7243947858472994
2026-02-21,MC-01,プレートC,昼勤,1074,173,作業者リセット,4,366,1.2708333333333333,3.7243947858472994
2026-02-21,MC-02,角物B,夜勤,1067,179,作業者リセット,6,849,2.947916666666667,5.623242736644799
2026-02-21,MC-02,プレートC,昼勤,1067,148,材料詰まり,6,849,2.947916666666667,5.623242736644799
2026-02-21,MC-02,プレートC,昼勤,1067,123,位置ズレ,6,849,2.947916666666667,5.623242736644799
2026-02-21,MC-02,角物B,昼勤,1067,165,センサー誤検知,6,849,2.947916666666667,5.623242736644799
2026-02-21,MC-02,丸物A,夜勤,1067,134,センサー誤検知,6,849,2.947916666666667,5.623242736644799
2026-02-21,MC-02,プレートC,昼勤,1067,100,材料詰まり,6,849,2.947916666666667,5.623242736644799
2026-02-21,GR-01,角物B,昼勤,910,24,センサー誤検知,6,555,1.9270833333333335,6.593406593406593
2026-02-21,GR-01,プレートC,昼勤,910,129,作業者リセット,6,555,1.9270833333333335,6.593406593406593
2026-02-21,GR-01,角物B,夜勤,910,142,原因不明,6,555,1.9270833333333335,6.593406593406593
2026-02-21,GR-01,丸物A,昼勤,910,59,材料詰まり,6,555,1.9270833333333335,6.593406593406593
2026-02-21,GR-01,角物B,昼勤,910,136,材料詰まり,6,555,1.9270833333333335,6.593406593406593
2026-02-21,GR-01,丸物A,昼勤,910,65,材料詰まり,6,555,1.9270833333333335,6.593406593406593
2026-02-22,NC-01,丸物A,夜勤,1125,76,原因不明,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,プレートC,昼勤,1125,170,センサー誤検知,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,角物B,夜勤,1125,81,材料詰まり,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,角物B,昼勤,1125,137,材料詰まり,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,丸物A,夜勤,1125,16,センサー誤検知,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,丸物A,夜勤,1125,105,位置ズレ,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,プレートC,昼勤,1125,161,材料詰まり,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,プレートC,夜勤,1125,17,位置ズレ,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,角物B,昼勤,1125,155,位置ズレ,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,角物B,昼勤,1125,91,センサー誤検知,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,角物B,夜勤,1125,79,作業者リセット,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,プレートC,昼勤,1125,175,作業者リセット,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,プレートC,昼勤,1125,121,原因不明,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,丸物A,昼勤,1125,137,センサー誤検知,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,角物B,夜勤,1125,105,材料詰まり,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,丸物A,昼勤,1125,79,センサー誤検知,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-01,プレートC,夜勤,1125,98,センサー誤検知,17,1803,6.260416666666667,15.11111111111111
2026-02-22,NC-02,角物B,夜勤,975,82,作業者リセット,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,プレートC,昼勤,975,51,センサー誤検知,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,プレートC,夜勤,975,47,位置ズレ,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,丸物A,夜勤,975,120,作業者リセット,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,プレートC,夜勤,975,115,センサー誤検知,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,丸物A,夜勤,975,51,材料詰まり,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,プレートC,昼勤,975,17,センサー誤検知,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,丸物A,夜勤,975,119,原因不明,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,プレートC,昼勤,975,72,材料詰まり,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,角物B,昼勤,975,176,センサー誤検知,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,プレートC,昼勤,975,16,原因不明,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,丸物A,昼勤,975,147,材料詰まり,13,1123,3.899305555555556,13.333333333333334
2026-02-22,NC-02,丸物A,昼勤,975,110,位置ズレ,13,1123,3.899305555555556,13.333333333333334
2026-02-22,MC-01,プレートC,夜勤,1047,122,材料詰まり,2,301,1.0451388888888888,1.9102196752626552
2026-02-22,MC-01,プレートC,夜勤,1047,179,材料詰まり,2,301,1.0451388888888888,1.9102196752626552
2026-02-22,MC-02,丸物A,昼勤,990,98,位置ズレ,6,567,1.96875,6.0606060606060606
2026-02-22,MC-02,丸物A,昼勤,990,144,センサー誤検知,6,567,1.96875,6.0606060606060606
2026-02-22,MC-02,角物B,夜勤,990,12,作業者リセット,6,567,1.96875,6.0606060606060606
2026-02-22,MC-02,丸物A,夜勤,990,143,センサー誤検知,6,567,1.96875,6.0606060606060606
2026-02-22,MC-02,丸物A,夜勤,990,136,センサー誤検知,6,567,1.96875,6.0606060606060606
2026-02-22,MC-02,プレートC,昼勤,990,34,作業者リセット,6,567,1.96875,6.0606060606060606
2026-02-22,GR-01,角物B,夜勤,955,93,材料詰まり,8,596,2.0694444444444446,8.37696335078534
2026-02-22,GR-01,角物B,夜勤,955,57,センサー誤検知,8,596,2.0694444444444446,8.37696335078534
2026-02-22,GR-01,角物B,夜勤,955,87,材料詰まり,8,596,2.0694444444444446,8.37696335078534
2026-02-22,GR-01,丸物A,夜勤,955,22,材料詰まり,8,596,2.0694444444444446,8.37696335078534
2026-02-22,GR-01,角物B,夜勤,955,163,材料詰まり,8,596,2.0694444444444446,8.37696335078534
2026-02-22,GR-01,角物B,夜勤,955,130,センサー誤検知,8,596,2.0694444444444446,8.37696335078534
2026-02-22,GR-01,丸物A,夜勤,955,25,材料詰まり,8,596,2.0694444444444446,8.37696335078534
2026-02-22,GR-01,丸物A,昼勤,955,19,センサー誤検知,8,596,2.0694444444444446,8.37696335078534
2026-02-23,NC-01,丸物A,夜勤,880,32,材料詰まり,9,648,2.25,10.227272727272727
2026-02-23,NC-01,プレートC,夜勤,880,57,作業者リセット,9,648,2.25,10.227272727272727
2026-02-23,NC-01,プレートC,昼勤,880,116,作業者リセット,9,648,2.25,10.227272727272727
